,url,headline,date,full Text
680,https://www.straitstimes.com/singapore/courts-crime/dpm-heng-files-police-report-over-scam-fb-post-using-his-photo,Deputy Prime Minister Heng Swee Keat files police report over scam Facebook post using his photo,"Aug 4, 2019, 5:00 am","Deputy Prime Minister Heng Swee Keat files police report over scam Facebook post using his photo - Deputy Prime Minister Heng Swee Keat has filed a police report over a Facebook post that carried a false headline along with his photo. In a post on his own Facebook page yesterday, he called the post a scam and warned the public not to fall prey to it. The post appeared to be a sponsored one by Facebook page Well Vacation, entitled The Nation Says Goodbye To Finance..., with the remainder of the text cut off. The fraudulent post also featured a photo of Mr Heng speaking at the World Bank-Singapore Infrastructure Summit. It was captioned: ""You can take a HUGE advantage of this program."" The Sunday Times searched for Well Vacation's Facebook page, but could not find it. However, an article on a website with the same name was found, titled The Nation Says Goodbye To Finance Minister Heng Swee Keat. The article on the website used a photo of the Singapore Exchange and replicated a Straits Times article on an unrelated topic. Mr Heng wrote: ""While the link reproduced a Straits Times article word for word, it carries a false headline, and the Facebook post is heavily misleading. It is obviously fake news. I have made a police report."" He added that there were websites fraudulently using the names and photographs of ministers and other prominent personalities, and urged the public to be wary of posts from such dubious sources. He said that members of the public should not respond to such websites, especially when they ask users for personal information such as e-mails, passwords, or credit card information. The Monetary Authority of Singapore (MAS) said on Wednesday that a website using Emeritus Senior Minister Goh Chok Tong's name to solicit investments in bitcoins was fraudulent. It also noted that there have been other websites that fraudulently used the names and photos of ministers, including MAS chairman and Senior Minister Tharman Shanmugaratnam, and other public figures to solicit bitcoin investments. One such figure was Speaker of Parliament Tan Chuan-Jin, who posted on his Facebook page on the same day saying a fraudulent website had used his name to solicit investments in cryptocurrencies. "
681,https://www.straitstimes.com/singapore/courts-crime/dpm-heng-files-police-report-over-heavily-misleading-scam-facebook-post-using,DPM Heng files police report over 'heavily misleading' scam Facebook post using his photo,"Aug 3, 2019, 9:24 pm","DPM Heng files police report over 'heavily misleading' scam Facebook post using his photo - SINGAPORE - Deputy Prime Minister Heng Swee Keat has filed a police report over a Facebook post that carried a false headline along with his photo. In a post on his own Facebook page on Saturday (Aug 3), Mr Heng called the post a scam and warning the public not to fall prey to it. The post appeared to be a sponsored one by Facebook page Well Vacation, entitled ""The Nation Says Goodbye To Finance..."" with the remainder of the text cut off. The fraudulent post also featured a photo of Mr Heng speaking at the World Bank-Singapore Infrastructure Summit. It was captioned: ""You can take a HUGE advantage of this program"". When The Straits Times searched for Well Vacation's Facebook page, it could not be found. However, an article on a website with the same name was found, entitled ""The Nation Says Goodbye To Finance Minister Heng Swee Keat"". The article on the website used a photo of the Singapore Exchange and replicated a Straits Times article on an unrelated topic. Mr Heng wrote: ""While the link reproduced a Straits Times article word for word, it carries a false headline, and the Facebook post is heavily misleading. It is obviously fake news. I have made a police report."" He added that there had been websites fraudulently using the names and photographs of ministers and other prominent public personalities, and urged the public to be wary of posts from such dubious sources. He said that members of the public should not respond to such websites, especially when they ask for personal information such as e-mails, passwords, or credit card information. The Monetary Authority of Singapore (MAS) said on Wednesday that a website using Emeritus Senior Minister Goh Chok Tong's name to solicit investments in bitcoins was fraudulent. It also noted that there have been other websites that fraudulently used the names and photos of ministers,  One such figure was Speaker of Parliament Tan Chuan-Jin, who  "
682,https://www.straitstimes.com/singapore/courts-crime/contraband-cigarettes-found-on-boat-plying-jurong-river-3-arrested,Contraband cigarettes found on boat plying Jurong River; 3 arrested,"Aug 3, 2019, 5:00 am","Contraband cigarettes found on boat plying Jurong River; 3 arrested - Three Indonesian men suspected of smuggling contraband cigarettes were arrested on Monday, after a wooden boat plying along Jurong River was stopped for checks. Officers from the Immigration and Checkpoints Authority (ICA) and the Police Coast Guard found 62 packets of duty-unpaid cigarettes hidden in various compartments of the boat. The case involving the three suspects, aged between 29 and 61, was referred to the Singapore Customs, ICA said in a Facebook post yesterday. The operation was conducted in an effort to step up security checks on vessels plying along Singapore's territorial waters. ICA said it would continue to conduct security checks on passengers and vehicles to prevent smuggling attempts of undesirable people, drugs, weapons, explosives or other contraband items. ""The same methods of concealment used by smugglers may be used by terrorists to smuggle arms and explosives to carry out attacks in Singapore,"" it added. "
683,https://www.straitstimes.com/singapore/courts-crime/cabby-in-crash-that-killed-nus-student-gets-eight-weeks-in-jail,Cabby in crash that killed NUS student gets eight weeks in jail,"Aug 3, 2019, 5:00 am","Cabby in crash that killed NUS student gets eight weeks in jail - A taxi driver, whose negligence in making a discretionary right turn at a signalised junction in Clementi Road resulted in the death of a National University of Singapore (NUS) student, was sentenced to eight weeks in jail. Yap Kok Hua, 55, was also banned from driving for five years yesterday. Yap, who is no longer a taxi driver, pleaded guilty last month to negligent driving and causing the death of Ms Kathy Ong Kai Ting, 19, as well as negligent driving and causing grievous hurt to the three other passengers in the taxi. They were Mr Zon Lim Thou Jung, Mr Lim Jin Jie and Mr Ting Jun Heng, all 22 years old. On April 19 last year, the four passengers had boarded Yap's taxi at Clementi Mall in Commonwealth Avenue West at around 7.30pm. They instructed him to take them to Tembusu College at NUS. When Yap arrived at the cross junction of Commonwealth Avenue, he stopped the taxi when the traffic lights turned red. When the lights turned green, he moved forward into the right-turn pocket. He stopped and checked for vehicles coming from the opposite direction. The green right-turn arrow had not come on. Yap saw a car coming towards him from the opposite direction at a speed of about 92kmh to 97kmh, driven by Ng Li Ning, 21, but decided to make the discretionary right turn anyway. Ng was unable to avoid the taxi and collided with it. The court heard earlier that had Ng been driving within the speed limit of 70kmh, the accident could have been avoided. Ng has been charged with dangerous driving. His case is still pending. Ms Ong, who was seated in the rear-left passenger seat, was taken to the National University Hospital. She died of multiple injuries about three hours later. Mr Lim Jin Jie, who was seated in the rear-right of the taxi, was found with blood outside his brain and a spinal fracture, while Mr Zon Lim, who was seated in front, suffered a brain injury. Both men were hospitalised for eight days. Mr Ting, who was seated in the rear-centre passenger seat, suffered traumatic brain injury and arrived at the hospital in a vegetative state, the court heard. He was hospitalised for 54 days and was referred to Tan Tock Seng Hospital after his discharge for rehabilitation. Yap was represented by lawyer Josephus Tan. In his sentencing remarks, District Judge Victor Yeo said he did not accept Yap's defence that since Ng had been speeding at the time of the accident, this lessened the taxi driver's culpability. This is because Yap's ""own ne-gligent conduct had resulted in the death of Ms Ong and caused grievous hurt to three others through no fault of theirs"", said District Judge Yeo. He added that he ""could not ignore"" Yap's past traffic offences, particularly his red-light violations on three occasions and speeding offences on two occasions. ""These are not minor traffic transgressions... They reflected his attitude towards road safety and unwillingness to comply with traffic laws,"" he added. "
684,https://www.straitstimes.com/singapore/courts-crime/close-to-120-people-investigated-over-scams-that-cost-victims-325000,"Close to 120 people investigated over scams that cost victims $325,000","Aug 2, 2019, 11:24 pm","Close to 120 people investigated over scams that cost victims $325,000 - SINGAPORE - Nearly 120 people are being investigated for their suspected involvement in scams, mainly e-commerce ones, which have cost victims $325,000. A total of 64 men and 52 women, aged between 15 and 63, were probed over 261 scams during an island-wide blitz between Monday (July 29) and Friday. Police officers from seven police land divisions as well as officers from the Commercial Affairs Department carried out the operation. The police are currently investigating the 116 suspects for money laundering or cheating. Those convicted of cheating may be jailed for up to 10 yearsand fined. Suspects convicted of money laundering may be jailed for up to 10 years, fined a maximum of $500,000, or both. For more information on scams, visit  Those with scam-related information can call the police hotline on 1800-255-0000 or submit information at  "
685,https://www.straitstimes.com/singapore/courts-crime/contraband-cigarettes-found-on-boat-plying-along-jurong-river-three-men,Contraband cigarettes found on boat plying Jurong River; 3 men arrested,"Aug 2, 2019, 7:15 pm","Contraband cigarettes found on boat plying Jurong River; 3 men arrested - SINGAPORE - Three Indonesian men suspected of smuggling contraband cigarettes were arrested on Monday (July 29) after a wooden boat plying the Jurong River was stopped for checks in an operation by the authorities. Officers from the Immigration and Checkpoints Authority (ICA) and the Police Coast Guard found 62 packets of duty-unpaid cigarettes hidden in various compartments of the boat during an inspection. The case involving the three suspects, aged between 29 and 61, was referred to the Singapore Customs, ICA said in a Facebook post on Friday (Aug 2). The operation by ICA and the coast guard was conducted in an effort to step up security checks on vessels plying Singapore's territorial waters. ICA said it will continue to conduct security checks on passengers and vehicles to prevent smuggling attempts of undesirable people, drugs, weapons, explosives or other contraband items. ""The same methods of concealment used by smugglers may be used by terrorists to smuggle arms and explosives to carry out attacks in Singapore,"" it added. "
686,https://www.straitstimes.com/singapore/courts-crime/21-suspects-arrested-for-overstaying-in-singapore-employing-immigration,"21 suspects arrested for overstaying in Singapore, employing immigration offenders","Aug 2, 2019, 7:11 pm","21 suspects arrested for overstaying in Singapore, employing immigration offenders - SINGAPORE - Officers from the Immigration and Checkpoints Authority (ICA) arrested 21 suspects during an operation between Monday (July 29) and Thursday for immigration-related offences, including overstaying and employing immigration offenders. The suspects, 20 men and a woman aged between 21 and 55, include Bangladeshi, Nepalese, Sri Lankan and Vietnamese nationals as well as three Singaporeans and a Singapore permanent resident. Officers from ICA arrested the suspects in different locations, including residential and commercial premises in Bedok, Bugis, Changi, Little India, Pasir Ris and Serangoon. Some of the suspected immigration offenders were found engaging in construction work or working in the food and beverage sector. Under the Immigration Act, those convicted of overstaying or illegal entry may be jailed up to six months and may receive a minimum of three strokes of the cane. Those convicted of illegal departure may be jailed up to six months, fined a maximum of $2,000, or both. ICA also said it takes a firm stance against those who harbour immigration offenders. ""Those who wish to rent their premises must exercise due diligence in checking the status of their prospective foreign tenants to ensure that their status in Singapore is legal,"" it said. Those who wish to rent out their premises must carry out three diligence checks: checking the tenant's original immigration or work pass; cross-checking the particulars on the pass with the particulars in the tenant's original passport; and verifying the validity of the pass with ICA or the Ministry of Manpower. Suspects found guilty of conducting only one of the three checks or knowingly harbouring overstayers and illegal immigrants may be jailed for six months to two years, and fined up to $6,000. Those found guilty of conducting two of the three checks and harbouring overstayers and illegal immigrants may be jailed up to one year, or fined a maximum of $6,000. "
687,https://www.straitstimes.com/singapore/courts-crime/clementi-road-fatal-accident-cabby-gets-8-weeks-jail-5-year-driving-ban,"Clementi crash that killed NUS undergrad: Ex-cabby gets 8 weeks' jail, 5-year driving ban ","Aug 2, 2019, 12:24 pm","Clementi crash that killed NUS undergrad: Ex-cabby gets 8 weeks' jail, 5-year driving ban  - SINGAPORE – A former taxi driver whose negligence in making a discretionary right turn at a signalised junction in Clementi Road resulted  Yap Kok Hua, 55, was also banned from driving for five years on Friday (Aug 2).  Yap, who was a cabby during the time of the offences, had pleaded guilty in July to negligent driving and causing the death of Ms Kathy Ong Kai Ting, 19, as well as negligent driving and causing grievous hurt to the three other passengers in the taxi.  They were Mr Zon Lim Thou Jung, Mr Lim Jin Jie and Mr Ting Jun Heng, all 22 years old. On April 19 last year, the four passengers boarded Yap's taxi at Clementi Mall in Commonwealth Avenue West at around 7.30pm. They instructed him to take them to Tembusu College at NUS. When Yap arrived at the cross junction of Commonwealth Avenue, he stopped the taxi when the traffic lights turned red. When the lights turned green, he moved forward into the right-turn pocket. He stopped and checked for vehicles coming from the opposite direction. The green right-turn arrow had not come on. Yap saw a car coming towards him from the opposite direction at a speed of about 92kmh to 97kmh, driven by Ng Li Ning, 21, but decided to make the discretionary right turn anyway. Ng was unable to avoid the taxi and collided with it. The court heard earlier that had Ng been driving within the speed limit of 70kmh, the accident could have been avoided. Ms Ong, who was seated in the rear-left passenger seat, was taken to the National University Hospital. She died of multiple injuries about three hours later. Mr Lim Jin Jie, who was seated in the rear-right seat of the taxi, was found with blood outside his brain and a spinal fracture, while Mr Zon Lim, who was seated in front, suffered a brain injury. Both men were hospitalised for eight days. Mr Ting, who was seated in the rear-centre passenger seat, suffered traumatic brain injury and arrived at the hospital in a vegetative state, the court heard. He was hospitalised for 54 days and was referred to Tan Tock Seng Hospital after his discharge for rehabilitation. Ng has since been charged with dangerous driving. His case is still pending. In his sentencing remarks, District Judge Victor Yeo said he did not accept Yap's defence that Ng had been speeding at the time of the accident, and this lessened the taxi driver's culpability. This is because Yap's ""own negligent conduct had resulted in the death of Ms Ong and caused grievous hurt to three others, through no fault of theirs"", said District Judge Yeo. He added that he ""could not ignore"" Yap's past traffic offences, particularly his red-light violations on three occasions and speeding offences on two occasions. ""These are not minor traffic transgressions... They reflected his attitude towards road safety and unwillingness to comply with traffic laws,"" he added. "
688,https://www.straitstimes.com/singapore/courts-crime/man-in-icc-ticket-scam-charged-with-cheating,Man in ICC ticket scam charged with cheating,"Aug 2, 2019, 5:00 am","Man in ICC ticket scam charged with cheating - A 24-year-old man went on Carousell to sell Category 1 tickets to the International Champions Cup football match on July 20 between Manchester United and Inter Milan. Alamshakur Ramjansha allegedly duped at least five people to pay between $250 and $450 for a pair of tickets, according to court documents. But after transferring the money into his bank account, the victims were unable to contact him. Yesterday, two days after his arrest, Alamshakur was charged with five counts of cheating. He is accused of committing the offences while out of prison on a remission order, which is usually given to inmates for good behaviour. The police said in a statement on Wednesday that he is believed to be involved in more than 10 cases of e-commerce scams amounting to at least $3,800, based on preliminary investigations by officers from the Commercial Affairs Department. For cheating, he could be jailed up to 10 years and fined. At least 133 people have fallen victim in the first five months of this year to e-commerce scams involving the sale of concert and event tickets, the police said on Sunday in an advisory on e-commerce scams. The advisory was issued ahead of several events and concerts planned in the next few months. Members of the public can go to scamalert.sg for more information on scams or call the anti-scam hotline on 1800-722-6688. Those with information on scams may call the police hotline on 1800-255-0000 or submit it online at  "
689,https://www.straitstimes.com/singapore/courts-crime/e-scooter-firm-faces-56-more-charges-over-illegal-service,E-scooter firm faces 56 more charges over illegal service,"Aug 2, 2019, 5:00 am","E-scooter firm faces 56 more charges over illegal service - Local e-scooter sharing start-up Neuron Mobility has been slapped with 56 additional charges over the provision of the devices in public places without a licence or exemption. The company, represented in court yesterday by its chief executive Zachary Wang Zizi, had been charged earlier with two counts of the same offence under the Parking Places Act in February. This brings the number of charges to 58. Currently, personal mobility device-sharing operators are not allowed to offer the devices for hire in public places without a licence or an exemption approved by the Minister for Transport. If convicted, the operator may be fined up to $10,000 and/or jailed for up to six months. For each day the offence continues after conviction, it can also be fined up to an additional $500 a day or part of a day. On Feb 28, Neuron Mobility became the second e-scooter sharing firm to be charged with making its devices available for hire in public without a licence or exemption. As of Feb 25, the Land Transport Authority (LTA) has impounded 144 devices from the company. Telepod was the first to be charged with the same offence on Feb 21. It is facing 25 charges, and almost 70 devices have been impounded by the LTA as of that day. Both firms have been operating in Singapore since 2017 under an exemption that allowed their devices to be used without a licence within specific areas under an agreement with land owners. Neuron Mobility and Telepod were among 13 e-scooter sharing firms vying for licences from the LTA allowing each company to run a fleet of up to 500 of the devices. While the LTA had earlier said it would announce in the second quarter of this year which companies would be granted the licence, this was delayed to the third quarter in the light of safety concerns. The LTA reminded licence applicants then that operators should refrain from deploying their personal mobility devices (PMDs) on private land if there was a high risk of the devices entering public space. Meanwhile, e-scooter retailer Samuel Tan Woon Yeow of Synergy Scooters also appeared in court yesterday for riding a PMD along Lim Chu Kang Road towards Jalan Bahar on July 6. Under the Road Traffic Act, PMDs are not allowed to be used on roads. Tan, 37, was spotted by a Traffic Police patrol motorbike, and was subsequently stopped by the officer in Jalan Bahar at around 12.10am, said LTA prosecutor Ng Jun Kai. ""Further checks revealed that the personal mobility device ridden by the offender weighed 48.28kg, which was more than two times the weight of a compliant PMD prescribed by law,"" said Mr Ng. He said the case is still under investigation by the Traffic Police and that Tan may face additional charges. Under the Road Traffic Act, the charge of riding a PMD on the road carries a maximum fine of $2,000, up to three months' jail, or both. "
690,https://www.straitstimes.com/singapore/courts-crime/kovan-road-murders-ex-cop-fails-in-bid-to-escape-the-gallows,Kovan Road murders: Ex-cop fails in bid to escape the gallows,"Aug 2, 2019, 5:00 am","Kovan Road murders: Ex-cop fails in bid to escape the gallows - A former policeman who was sentenced to death in 2015 for a crime that came to be known as the Kovan double murder has failed in his clemency petition to the President. In 2013, Iskandar Rahmat, now 40, stabbed to death 67-year-old businessman Tan Boon Sin at his home. He also stabbed Mr Tan's son Chee Heong, 42, who had chanced upon the crime and ended up being dragged under the getaway car. Please  "
691,https://www.straitstimes.com/singapore/courts-crime/abuse-by-couple-left-maid-39-disfigured-and-traumatised,"Abuse by couple left maid, 39, disfigured and traumatised","Aug 2, 2019, 5:00 am","Abuse by couple left maid, 39, disfigured and traumatised - Ms Khanifah, a mother of two from Indramayu, West Java, thinks people are disgusted when they see her. The 39-year-old has a deformed left ear, and permanent and prominent scars on her forehead, back of her head and across her shoulders. Her left little finger is functionally impaired. These injuries and disfigurations were inflicted during a period of six months by her Singaporean employers Zariah Mohd Ali, 58, and her husband Mohamad Dahlan, 60. Found guilty in 2017 of 12 charges, Zariah was sentenced to 11 years in jail yesterday, believed to be the longest sentence for maid abuse. She was also ordered to pay Ms Khanifah a compensation of about $56,000, or serve an additional five months in jail. Mohamad was jailed for 15 months and told to pay the maid $1,000 or serve an additional five days in jail. The prosecution called it one of the worst cases of maid abuse in Singapore. In her statement, the victim said the abuse left her feeling traumatised. ""Even at the court hearings, when I saw her, I felt very scared because I was reminded of what happened. I was scared if I was going to be attacked by her again,"" she said. Ms Khanifah started work as a maid in November 2011 but by June 2012, Zariah began scolding and physically abusing her. She abused the maid using various household items. She hit Ms Khanifah's head and her mouth with a hammer, struck her left ear with a bamboo pole and hit her forehead with a stone pestle. <figure class=""image file-media-original media-element""><img alt=""Zariah Mohd Ali and her husband Mohamad Dahlan, seen here leaving the State Courts on Tuesday, were dealt with in court yesterday for abusing their maid. 	Zariah, 58, who used items such as a hammer and stone pestle to hit her Indonesian maid, causin"" delta=""1"" element=""1"" fid=""783383"" height=""1045"" src=""https://www.straitstimes.com/sites/default/files/articles/2019/08/02/ST_20190802_VNZAR3_5019912.jpg"" typeof=""Image"" width=""1536""/><br/><figcaption>Zariah Mohd Ali and her husband Mohamad Dahlan, seen here leaving the State Courts on Tuesday, were dealt with in court yesterday for abusing their maid. Zariah, 58, who used items such as a hammer and stone pestle to hit her Indonesian maid, causing permanent disfiguration, was sentenced to 11 years in jail yesterday. She was also ordered to pay about $56,000 as compensation to the victim. Her jail term is believed to be the longest meted out for maid abuse. Her husband, a 60-year-old security guard, was sentenced to 15 months in jail for his role in the abuse, and told to pay the maid $1,000. Both are appealing against their sentences. The prosecution had called this one of the worst cases of maid abuse in Singapore. ST PHOTO: KUA CHEE SIONG</figcaption><br/></figure> She also stabbed the maid's shoulder with a pair of scissors, slashed her forearm with a chopper and forcefully pushed her left little finger backwards until it broke. Her security guard husband hit the maid on the head with a frying pan cover at their Woodlands flat. Besides physically abusing Ms Khanifah, Zariah also did not allow her to call home or use the phone. She was also made to stay in the toilet whenever visitors came to the flat. The abuse was discovered when Ms Khanifah was sent back to Indonesia in December 2012. Her husband saw her injuries and notified the maid agency. Deputy Public Prosecutor Tan Wen Hsien said significant psychological harm was inflicted on Ms Khanifah. In her defence, Zariah said she had been suffering from depression after she suffered two strokes. But the prosecution said Zariah did not suffer from any mental illness at the time of the offences. This was supported by psychiatric reports by multiple doctors. DPP Tan also said Zariah still has normal functioning and strength in the right side of her body. The couple, who were convicted of abuse of another maid in 2001, are appealing against their current sentences. In the earlier case, Zariah was sentenced to 10 weeks in jail and fined $500 for rubbing sambal goreng on their previous maid's eyes and throwing a mug of water at her. As she did not pay the fine, she served an additional two weeks in jail. Mohamad was jailed 12 weeks for slapping the maid on her neck and pulling her ears on two separate occasions. In his sentencing remarks, District Judge Luke Tan said that ""sadly, both persons have demonstrated no remorse"" for their actions despite being punished for past offences of maid abuse. "
692,https://www.straitstimes.com/singapore/courts-crime/man-accused-of-online-scam-involving-tickets-of-international-champions-cup,Man accused of online scam involving tickets of International Champions Cup football match,"Aug 1, 2019, 11:00 pm","Man accused of online scam involving tickets of International Champions Cup football match - SINGAPORE - A 24-year-old man went on Carousell, the online classifieds platform, to sell Category 1 tickets to the International Champions Cup football match on July 20 between Manchester United and Inter Milan. Alamshakur Ramjansha allegedly  But after they transferred the money into his bank account, the victims were unable to contact him. On Thursday (Aug 1), two days after his arrest, Alamshakur was charged with five counts of cheating. He is accused of committing the offences while out of prison on a remission order, which is usually given to inmates for good behaviour. The police said in a statement on Wednesday that he is believed to be involved in more than 10 cases of e-commerce scams amounting to at least $3,800, based on preliminary investigations by officers from the Commercial Affairs Department. For cheating, he could be jailed up to 10 years and fined. <a href=""https://www.straitstimes.com/singapore/courts-crime/at-least-133-e-commerce-scams-related-to-concert-or-event-tickets-reported"" target=""_blank"">At least 133 people have fallen victim in the first five months of this year to e-commerce scams</a> The advisory was issued ahead of several events and concerts planned in the next few months. People can go to scamalert.sg for more information on scams or call the anti-scam hotline on 1800-722-6688. Those with information on scams may call the police hotline on 1800-255-0000 or submit it online at  "
693,https://www.straitstimes.com/singapore/courts-crime/kovan-double-murder-ex-cop-fails-in-his-bid-to-be-spared-the-gallows,Kovan double murder: Ex-cop fails in his bid to be spared the gallows,"Aug 1, 2019, 9:21 pm","Kovan double murder: Ex-cop fails in his bid to be spared the gallows - SINGAPORE - An ex-policeman who was In 2013, Iskandar Rahmat, 40, stabbed to death a 67-year-old businessman in his home. He also stabbed the businessman's 42-year-old son who chanced upon the crime, and who ended up being dragged under the getaway car. Please  "
694,https://www.straitstimes.com/singapore/courts-crime/woman-gets-11-years-jail-in-one-of-singapores-worst-cases-of-maid-abuse,Woman gets 11 years' jail in one of Singapore's worst cases of maid abuse,"Aug 1, 2019, 8:06 pm","Woman gets 11 years' jail in one of Singapore's worst cases of maid abuse - SINGAPORE - A woman who used an array of household items – such as a hammer, chopper, bamboo pole and stone pestle or pounder – to hit her Indonesian maid, causing permanent disfiguration, was on Thursday (Aug 1) jailed for 11 years. This is believed to be the longest sentence for maid abuse. Zariah Mohd Ali, 58, was also ordered to compensate the victim with a sum of nearly $56,000 or serve an additional five months in jail. Her husband Mohamad Dahlan, 60, was sentenced to 15 months’ jail for his role in the abuse, and told to pay the maid $1,000 or serve an additional five days’ jail. The couple, who were previously convicted for abuse of another domestic worker in 2001, are appealing. The prosecution had called this one of the worst cases of maid abuse in Singapore. Zariah in 2017 was Her security guard husband was convicted of a single charge of hitting the maid, who was 32 years old at the time, on the head with the cover of a frying pan at their Woodlands flat some time between June and December 2012. In November 2011, Ms Khanifah arrived in Singapore from a village in Indramayu, West Java, to work as a maid for the couple.  While her relationship with the family started out well, her relationship with Zariah deteriorated in June 2012, as her employer began scolding her and physically abusing her.  The abuse, which lasted for about half a year, left Ms Khanifah with a deformed left ear, permanent and prominent scars on her forehead, at the back of her head and across her shoulders, and a left little finger that is functionally impaired.  Deputy Public Prosecutor Tan Wen Hsien asked District Judge Luke Tan to sentence Zariah to at least 13 years’ jail and Mohamad to at least 18 months’ jail for the “horrific abuse” that they inflicted on Ms Khanifah. “This is indubitably one of the worst cases of maid abuse in Singapore’s recent history... A strong message must be sent out that such treatment of domestic workers within the home cannot be tolerated by the courts,” said DPP Tan. She added that the victim not only suffered physically, but psychologically too, through the “reign of terror” that Zariah instituted to “reinforce her power and control over the victim, and to bully and oppress her into submission”. Some of the other things Zariah did included not allowing Ms Khanifah to call home or use the phone, and barring her from speaking to the neighbours. Ms Khanifah was also made to stay in the kitchen toilet whenever visitors came to the flat. As a result, significant psychological harm was inflicted on her, said DPP Tan. The prosecution highlighted how Ms Khanifah, in a victim impact statement recorded on July 29, said the abuse left her feeling traumatised. “Even at the court hearings, when I saw her, I felt very scared because I was reminded of what happened. I was scared if I was going to be attacked by her again,” she said. Ms Khanifah also revealed that the disfigurations left her feeling embarrassed about how she looks, adding that she believes people are disgusted with the way she now looks. The abuse was discovered when Ms Khanifah returned to Indonesia in December 2012. Her husband saw her injuries and notified the maid agency. During the trial, Zariah disputed the allegations of abuse, arguing that she had suffered two strokes and was paralysed on her left side.  But the prosecution said Zariah did not suffer from any mental illness at the time of the offences. DPP Tan also said medical evidence showed that Zariah still has normal functioning and strength in the right side of her body. In his sentencing remarks, District Judge Tan said the couple isolated Ms Khanifah from her friends and family in an attempt to force the domestic worker into submission.  He added that “sadly, both persons have demonstrated no remorse” for their actions, despite having had past offences of maid abuse.  “To prevent a serious escalation of violence, the sentence must reflect the gravity of the offences,” said the judge. "
695,https://www.straitstimes.com/singapore/courts-crime/firm-faces-56-more-charges-for-illegal-e-scooter-sharing-service-pmd-seller,Firm faces 56 more charges for illegal e-scooter sharing service; man in court for riding PMD on road,"Aug 1, 2019, 6:11 pm","Firm faces 56 more charges for illegal e-scooter sharing service; man in court for riding PMD on road - SINGAPORE - Local e-scooter sharing start-up Neuron Mobility has been slapped with 56 additional charges for providing the devices in public places without a licence or exemption. The company, represented in court on Thursday (Aug 1) by its chief executive officer Zachary Wang Zizi , had been charged earlier with two counts of the same offence under the Parking Places Act in February. This brings the total number of charges to 58. Currently, personal mobility device-sharing operators are not allowed to offer the devices for hire in public places without a licence or an exemption approved by the Minister for Transport. If convicted, the operator may be fined up to $10,000 and/or jailed up to six months. For each day that the offence continues after conviction, the operator can also be fined up to an additional $500 a day or part of a day. On Feb 28, Neuron Mobility became the  As of Feb 25, the Land Transport Authority (LTA) had impounded 144 devices from the company. Telepod was the Both firms have been operating in Singapore since 2017 under an exemption that allowed their devices to be used without a licence within specific areas under an agreement with land owners. Neuron Mobility and Telepod were  While LTA had earlier said it would announce its decision in the second quarter of this year on which companies would be granted the licence, this was later delayed to the third quarter in light of safety concerns. The authority reminded the licence applicants then that operators should refrain from deploying their personal mobility devices on private land if there was a high risk of the devices entering public space. Meanwhile, e-scooter retailer Samuel Tan Woon Yeow of Synergy Scooters also appeared in court on Thursday for riding a personal mobility device along Lim Chu Kang Road towards Jalan Bahar on July 6 this year. Under the Road Traffic Act, personal mobility devices are not allowed to be used on roads. Tan, 37, was spotted by a Traffic Police patrol motorbike, and was subsequently stopped by the officer in Jalan Bahar at around 12.10am, said LTA prosecutor Ng Jun Kai. ""Further checks revealed that the personal mobility device ridden by the offender weighed 48.28kg, which was more than two times the weight of a compliant PMD prescribed by law,"" said Mr Ng. He added that the case is still under investigation by the Traffic Police, and that Tan may face additional charges. The charge of riding a PMD on the road under the Road Traffic Act carries a maximum fine of $2,000, up to three months' jail, or both. "
696,https://www.straitstimes.com/singapore/courts-crime/man-befriended-preyed-on-young-girls-on-social-media,"Man befriended, preyed on young girls on social media","Aug 1, 2019, 1:00 pm","Man befriended, preyed on young girls on social media - SINGAPORE ( A R Arun Prashanth, now 25, had also taken more than 700 upskirt photos of unknown women, mostly using the ""burst"" function on his phone. On Wednesday, he pleaded guilty to seven charges, including sexual penetration of a minor and committing obscene act with a young person, with 21 other charges taken into consideration. Arun preyed on young girls between 12 and 15 on social media. Around February 2016, the 22-year-old NSF befriended one of his victims, then 12, through Instagram. They exchanged numbers in April and he sent her lewd messages several times commenting on her body, saying she had ""voluptuous curves"". He also pestered her for naked pictures or videos of herself showering and pressed her to meet him at his house or hotels for ""cuddles"" or sex. He repeatedly reminded her not to reveal their chat records to anyone and also told her that he was a policeman. In May 2016, the girl finally relented and sent a photo of herself in her brassiere, but he was not satisfied and asked her to remove it. After the incident, the victim said she was depressed and regretted giving in to his request. Just a few months later, he befriended another victim, then 14, through a WhatsApp group chat. He told her he was from the ""Home Team"" and asked her for her age. He pestered her to meet up, but she rejected all of his requests, and she eventually blocked him as she found his messages annoying. But he continued to send her messages on Instagram. In February 2017, the victim said she would be playing truant and skipping her co-curricular activities. He asked her to meet up at his house and she agreed. When she reached his house, he hugged her, and they went to the bedroom and lay on the bed. He kissed her lips, cheeks, and neck. He then sexually assaulted her. The victim tried to move away from him, but he pulled her closer, and when he left the room, she sent text messages to her friend to call the police. She then made up an excuse to go home. The driver of the private-hire car she was in noticed that she was trembling and took her to make a police report when she told him what had happened. In 2017, when Arun was arrested for his offences against his 14-year-old victim, the police found 720 upskirt photos in his phone. He will be sentenced on Aug 13. "
